Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,Yes,Travel_Rarely,1245,Research & Development,4,3,Life Sciences,3,810,4,Male,65,4,2,Laboratory Technician,0,Married,1602,3447,0,Y,Yes,21,3,4,80,1,0,0,4,0,0,1,0
21,No,Travel_Rarely,1256,Research & Development,20,0,Medical,0,216,4,Male,78,1,1,Research Scientist,3,Married,2323,11990,2,Y,No,26,3,0,80,3,0,5,2,3,3,0,0
27,No,Non-Travel,208,Sales,0,0,Marketing,1,451,3,Male,73,2,1,Sales Executive,1,Married,6347,22108,0,Y,Yes,11,5,3,82,2,5,0,1,4,6,2,6
32,No,Travel_Rarely,689,Sales,5,4,Life Sciences,0,614,2,Male,43,2,2,Manager,2,Divorced,11558,25290,9,Y,No,23,2,4,80,0,8,1,3,7,6,0,2
41,No,Travel_Rarely,442,Sales,2,1,Marketing,1,1988,1,Female,90,4,4,Sales Executive,3,Married,5679,4260,3,Y,No,13,4,1,79,3,16,6,1,13,9,3,9
23,No,Travel_Rarely,182,Research & Development,1,0,Medical,3,854,0,Male,65,3,2,Research Scientist,0,Single,3423,21631,6,Y,No,11,2,3,78,2,7,5,1,4,2,0,1
35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,1596,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8
44,No,Travel_Rarely,414,Sales,24,4,Medical,0,1074,1,Male,80,2,3,Sales Executive,3,Divorced,10800,5269,4,Y,No,15,5,1,78,2,19,5,3,0,0,2,0
51,No,Travel_Rarely,1375,Sales,4,4,Medical,2,980,5,Male,45,5,3,Manager,2,Divorced,14851,13937,6,Y,No,14,1,1,81,3,20,4,2,18,14,17,1
42,No,Travel_Frequently,1471,Research & Development,8,3,Medical,0,964,6,Male,36,1,0,Research Scientist,4,Divorced,3617,25063,7,Y,Yes,12,2,4,81,2,2,4,1,0,1,0,0
41,No,Travel_Rarely,410,Research & Development,15,3,Medical,0,1309,2,Female,96,3,2,Manager,1,Divorced,17125,17336,7,Y,Yes,13,3,5,81,4,22,4,2,20,8,15,2
32,No,Travel_Frequently,133,Research & Development,19,5,Medical,2,1285,3,Female,45,2,1,Laboratory Technician,4,Divorced,4445,22536,6,Y,No,14,4,5,80,2,13,1,3,10,10,5,8
40,No,Non-Travel,1149,Research & Development,10,3,Life Sciences,1,288,2,Male,61,1,1,Healthcare Representative,3,Married,4878,14242,8,Y,No,14,4,2,80,2,5,5,1,2,4,2,2
34,No,Travel_Frequently,561,Research & Development,0,5,Other,2,1430,2,Male,90,5,2,Research Scientist,3,Divorced,2997,20286,3,Y,No,14,5,4,81,1,8,0,4,2,1,2,1
59,No,Travel_Rarely,1145,Research & Development,11,4,Medical,3,215,2,Female,73,2,0,Research Scientist,2,Married,3345,11874,3,Y,Yes,22,4,3,80,2,8,5,3,1,0,0,2
26,No,Travel_Rarely,894,Research & Development,9,3,Medical,3,258,4,Female,101,5,3,Research Scientist,4,Single,2280,11779,1,Y,No,18,3,4,79,2,8,4,4,6,9,2,5
28,No,Travel_Rarely,1115,Research & Development,8,2,Life Sciences,3,393,5,Female,66,1,2,Research Scientist,2,Single,3308,4487,3,Y,No,23,5,6,80,0,7,2,4,5,1,2,0
43,No,Travel_Rarely,531,Sales,3,4,Marketing,0,1293,6,Female,57,4,2,Sales Executive,4,Single,10230,20366,3,Y,No,16,3,5,81,0,23,5,3,21,5,14,18
32,No,Non-Travel,1000,Research & Development,26,0,Technical Degree,2,1373,0,Female,93,1,2,Research Scientist,1,Divorced,2027,15892,1,Y,No,18,3,2,78,1,7,4,4,5,4,2,0
29,No,Travel_Rarely,1370,Research & Development,4,3,Medical,3,1585,4,Male,88,3,0,Laboratory Technician,0,Single,4723,16214,2,Y,Yes,18,2,2,81,2,10,3,3,9,11,1,6
32,Yes,Travel_Rarely,944,Sales,7,1,Medical,0,1875,1,Male,87,5,2,Sales Representative,5,Single,1082,16019,3,Y,No,13,3,1,81,2,0,3,4,2,1,0,0
35,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,464,3,Male,62,3,3,Manufacturing Director,2,Single,8095,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13
28,No,Travel_Rarely,1441,Sales,23,3,Marketing,2,73,5,Female,48,1,3,Sales Executive,3,Married,4156,21434,8,Y,Yes,20,4,5,82,2,3,0,4,4,1,0,1
26,No,Travel_Rarely,883,Research & Development,21,3,Medical,1,1356,4,Male,65,3,1,Laboratory Technician,2,Married,3667,9073,1,Y,No,12,2,1,78,2,8,5,2,3,1,0,1
33,No,Non-Travel,1000,Research & Development,27,1,Technical Degree,1,1374,1,Female,91,1,1,Research Scientist,1,Divorced,2027,15890,0,Y,No,18,4,4,80,1,4,1,2,5,4,0,0
45,No,Travel_Rarely,569,Sales,12,2,Medical,0,1502,4,Female,79,5,3,Sales Executive,2,Married,4592,24200,4,Y,Yes,15,2,5,81,0,12,5,1,7,2,2,3
38,No,Travel_Rarely,1439,Research & Development,2,1,Life Sciences,0,1395,5,Male,52,3,0,Research Scientist,1,Married,2994,5184,7,Y,Yes,13,2,2,79,0,6,0,5,4,5,1,2
46,No,Travel_Rarely,250,Sales,4,2,Marketing,0,904,5,Female,35,3,4,Sales Executive,3,Married,4536,17784,0,Y,Yes,20,6,2,79,3,8,0,3,9,5,8,8
44,No,Non-Travel,1196,Research & Development,3,0,Medical,0,262,1,Male,66,0,6,Manager,3,Married,16794,20463,7,Y,No,22,3,5,78,0,22,0,4,18,8,10,8
32,No,Travel_Rarely,332,Research & Development,3,4,Life Sciences,3,23,0,Male,79,3,0,Research Scientist,4,Divorced,3299,15052,0,Y,Yes,10,3,5,78,2,8,3,3,6,0,1,3
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
32,No,Travel_Frequently,165,Research & Development,22,3,Technical Degree,2,1735,3,Female,30,4,0,Manufacturing Director,6,Single,5236,6668,1,Y,No,20,6,6,81,1,8,4,3,4,2,3,5
29,No,Travel_Rarely,1155,Sales,0,2,Life Sciences,3,1995,0,Male,55,3,3,Sales Representative,1,Married,3069,6391,2,Y,No,19,4,5,81,0,2,0,1,2,3,3,1
39,No,Travel_Frequently,529,Research & Development,3,2,Life Sciences,0,121,3,Male,78,1,6,Healthcare Representative,4,Married,13503,14114,0,Y,No,21,5,2,81,0,20,5,0,22,5,11,12
18,No,Travel_Rarely,1142,Sales,3,5,Medical,1,1655,3,Female,29,4,3,Sales Representative,4,Single,2785,13252,3,Y,No,20,2,2,82,1,2,1,2,1,3,4,2
32,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9
29,Yes,Travel_Rarely,544,Sales,21,2,Life Sciences,0,176,2,Female,70,0,3,Sales Executive,3,Married,4557,24788,4,Y,Yes,13,4,3,78,0,6,1,1,1,3,4,2
34,No,Travel_Rarely,1214,Research & Development,2,2,Medical,2,106,0,Male,32,0,3,Research Scientist,4,Single,2860,26280,0,Y,No,17,4,0,80,0,4,1,5,4,3,0,6
43,No,Travel_Rarely,195,Research & Development,10,5,Life Sciences,0,207,3,Male,62,4,2,Laboratory Technician,0,Divorced,2347,10899,9,Y,No,20,5,2,78,1,19,0,1,17,7,1,14
42,No,Travel_Rarely,1197,Research & Development,3,1,Life Sciences,1,1288,4,Male,93,5,4,Manager,3,Divorced,19192,17476,3,Y,No,16,2,4,80,4,27,4,4,27,9,12,15
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
29,No,Travel_Rarely,1052,Research & Development,7,3,Medical,1,1752,5,Female,66,5,3,Research Scientist,6,Single,3447,6151,1,Y,No,9,5,5,81,0,8,7,1,4,1,0,2
32,No,Travel_Rarely,647,Research & Development,10,6,Life Sciences,3,679,0,Female,90,2,1,Research Scientist,6,Married,6322,18090,0,Y,Yes,13,4,6,78,2,8,2,3,7,2,0,4
44,No,Travel_Rarely,932,Sales,7,5,Marketing,1,864,3,Male,73,2,2,Sales Executive,1,Divorced,10763,19241,2,Y,Yes,11,4,5,81,3,17,4,2,3,5,0,3
42,No,Travel_Rarely,921,Research & Development,3,1,Life Sciences,2,1705,3,Female,98,4,5,Healthcare Representative,6,Married,7880,14809,0,Y,Yes,17,2,3,78,3,10,1,5,9,6,6,9
45,No,Travel_Rarely,193,Research & Development,9,1,Life Sciences,2,208,3,Male,61,5,2,Laboratory Technician,2,Divorced,2346,10899,10,Y,No,19,1,4,78,0,18,2,0,15,10,0,13
32,No,Travel_Rarely,1347,Research & Development,21,1,Medical,2,19,0,Male,92,2,2,Laboratory Technician,2,Divorced,2660,8756,0,Y,No,12,1,5,80,1,5,3,1,2,2,0,1
56,No,Travel_Rarely,156,Research & Development,7,2,Life Sciences,0,1971,0,Female,69,5,2,Research Scientist,5,Married,2898,22475,3,Y,No,11,5,1,78,2,9,6,2,5,4,2,5
24,No,Travel_Rarely,1128,Research & Development,18,2,Life Sciences,3,151,2,Male,54,3,0,Laboratory Technician,1,Married,2772,13257,2,Y,No,10,5,3,81,0,8,4,5,7,4,0,2
45,No,Travel_Frequently,1308,Sales,5,1,Medical,3,465,3,Male,101,3,0,Sales Representative,2,Single,2976,25752,5,Y,No,19,1,3,79,2,7,1,5,0,0,2,1
47,No,Travel_Rarely,1494,Research & Development,4,6,Technical Degree,1,1471,2,Male,94,5,4,Healthcare Representative,1,Married,6650,21534,4,Y,No,16,1,0,78,1,21,0,2,4,0,1,2
29,No,Travel_Rarely,513,Sales,0,0,Medical,1,1896,2,Female,87,4,4,Sales Executive,4,Single,6502,26998,1,Y,No,14,4,0,80,2,8,6,2,8,6,0,6
33,No,Travel_Frequently,795,Sales,19,4,Life Sciences,1,1137,2,Male,65,2,0,Sales Representative,2,Married,2791,21980,0,Y,No,11,5,0,80,0,3,2,4,0,2,4,3
35,No,Travel_Rarely,184,Research & Development,0,6,Life Sciences,1,797,4,Female,70,3,2,Research Scientist,4,Single,3279,13551,3,Y,No,16,5,5,78,1,12,2,5,3,3,3,1
25,Yes,Travel_Rarely,689,Research & Development,3,2,Medical,0,537,3,Male,93,2,2,Laboratory Technician,2,Married,4031,9398,4,Y,No,15,1,1,78,0,7,6,4,1,3,0,0
54,Yes,Travel_Rarely,1162,Research & Development,23,2,Life Sciences,0,1908,0,Male,98,3,0,Laboratory Technician,5,Single,2588,10260,1,Y,No,16,1,4,81,1,4,5,2,6,2,1,0
45,No,Travel_Rarely,251,Sales,0,3,Marketing,0,905,1,Female,36,3,4,Sales Executive,6,Married,4539,17781,0,Y,Yes,23,2,0,81,0,6,1,5,9,5,5,9
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
21,No,Travel_Rarely,651,Research & Development,9,0,Medical,0,756,2,Male,35,2,1,Laboratory Technician,3,Married,2501,4343,0,Y,No,15,1,5,78,3,6,4,5,3,3,1,3
39,No,Travel_Rarely,570,Research & Development,9,0,Life Sciences,0,800,5,Female,83,2,3,Research Scientist,2,Divorced,2782,19905,0,Y,Yes,14,4,1,80,4,8,4,2,6,3,2,1
33,No,Travel_Rarely,473,Research & Development,5,5,Medical,2,1916,2,Female,60,5,0,Laboratory Technician,1,Divorced,3979,16030,6,Y,No,14,4,1,81,0,3,2,3,0,2,3,2
39,No,Travel_Rarely,721,Sales,23,0,Marketing,0,2054,0,Female,61,1,5,Sales Executive,6,Married,12033,8828,0,Y,No,10,2,3,80,0,23,2,3,22,10,10,4
31,No,Travel_Frequently,440,Sales,4,0,Life Sciences,0,388,2,Male,43,2,1,Sales Executive,6,Single,4552,20258,0,Y,No,16,4,3,80,0,9,1,3,11,7,1,11
38,Yes,Travel_Rarely,661,Research & Development,15,4,Other,0,1052,2,Male,80,5,3,Laboratory Technician,5,Divorced,4833,7858,7,Y,No,15,3,0,79,2,10,3,4,1,0,2,2
44,No,Travel_Rarely,1000,Research & Development,9,4,Life Sciences,0,449,2,Female,42,1,4,Healthcare Representative,1,Married,9984,9260,7,Y,No,14,2,3,80,2,10,2,0,0,0,0,1
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
22,No,Travel_Rarely,984,Research & Development,0,0,Technical Degree,1,1129,6,Female,72,2,2,Research Scientist,4,Single,2072,25325,0,Y,Yes,9,1,3,80,0,1,8,3,3,3,3,4
28,No,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4
37,No,Travel_Rarely,214,Research & Development,6,3,Medical,3,178,0,Male,83,1,1,Manufacturing Director,3,Divorced,4940,2818,4,Y,No,19,2,6,78,2,6,2,4,1,4,1,0
36,No,Travel_Rarely,627,Research & Development,25,0,Medical,0,249,5,Female,93,3,1,Research Scientist,4,Single,2309,5711,4,Y,No,17,2,2,80,0,11,4,2,2,1,0,4
19,No,Travel_Rarely,544,Research & Development,7,0,Medical,2,1624,3,Male,99,1,1,Research Scientist,5,Single,3119,26008,2,Y,No,18,4,1,80,0,3,3,3,3,3,3,4
45,No,Travel_Rarely,982,Research & Development,2,4,Medical,1,573,2,Female,63,2,0,Manufacturing Director,2,Divorced,5072,7387,4,Y,No,14,4,3,79,1,21,2,1,7,0,1,2
40,No,Travel_Rarely,934,Research & Development,28,2,Life Sciences,0,836,4,Male,96,4,2,Manufacturing Director,3,Married,4435,11807,3,Y,No,13,5,2,78,0,10,2,1,9,9,8,7
44,No,Travel_Rarely,1314,Research & Development,6,3,Medical,0,1606,4,Female,30,3,4,Research Director,3,Divorced,19049,3551,1,Y,Yes,16,2,6,79,0,22,5,0,20,7,0,8
60,No,Travel_Rarely,327,Sales,4,2,Life Sciences,2,1256,4,Female,50,0,0,Sales Executive,4,Single,5172,16490,6,Y,No,16,2,6,80,0,12,3,2,5,0,0,7
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
29,No,Non-Travel,442,Research & Development,2,2,Medical,0,848,4,Male,52,5,2,Research Scientist,2,Married,1704,16569,0,Y,No,12,3,5,80,2,0,5,4,2,0,1,0
59,No,Travel_Rarely,1147,Research & Development,10,2,Medical,0,212,1,Female,74,3,3,Research Scientist,2,Married,3344,11873,5,Y,Yes,20,3,3,79,0,10,3,3,2,0,0,0
27,No,Travel_Rarely,1423,Research & Development,1,5,Life Sciences,0,1507,0,Male,71,2,2,Research Scientist,1,Divorced,1564,12529,0,Y,No,14,3,6,79,3,1,3,1,2,0,0,0
28,No,Travel_Frequently,496,Research & Development,13,1,Medical,1,392,0,Male,59,5,4,Healthcare Representative,1,Married,4741,22724,2,Y,Yes,11,2,5,79,1,4,3,1,7,1,2,2
47,No,Travel_Frequently,1309,Sales,4,1,Medical,1,467,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0
29,No,Travel_Rarely,1238,Research & Development,4,2,Life Sciences,3,52,4,Female,35,5,0,Laboratory Technician,2,Divorced,2340,19715,1,Y,No,14,5,5,79,0,0,8,1,1,0,0,0
33,No,Non-Travel,1146,Research & Development,14,2,Medical,0,1955,1,Female,33,3,0,Healthcare Representative,3,Divorced,6668,16540,5,Y,No,19,2,2,80,0,8,5,4,3,0,2,2
42,No,Travel_Rarely,644,Research & Development,3,2,Life Sciences,3,1999,3,Male,74,2,0,Research Scientist,6,Married,2784,21412,5,Y,No,20,4,0,82,0,14,2,1,5,2,0,2
38,No,Travel_Rarely,164,Sales,4,1,Medical,0,515,0,Male,63,4,3,Sales Executive,4,Married,7598,3807,0,Y,No,11,2,1,81,4,9,4,5,9,9,9,2
31,Yes,Non-Travel,1476,Sales,12,6,Other,2,631,5,Male,62,5,3,Sales Executive,4,Married,4709,23912,10,Y,No,10,2,4,78,0,6,2,4,2,0,3,1
27,No,Non-Travel,122,Sales,6,2,Medical,2,128,2,Male,41,1,0,Sales Executive,2,Married,4223,8865,0,Y,No,16,1,2,81,0,3,1,6,7,4,1,5
54,No,Travel_Rarely,700,Research & Development,3,3,Life Sciences,0,257,3,Male,65,2,3,Manager,5,Married,20000,5677,0,Y,No,15,3,0,79,3,35,5,5,34,17,12,8
34,No,Travel_Frequently,880,Research & Development,8,6,Medical,1,276,4,Male,41,5,2,Research Scientist,3,Divorced,3814,5972,3,Y,Yes,17,2,2,82,0,5,5,5,3,3,4,1
33,No,Non-Travel,1200,Research & Development,3,4,Technical Degree,0,1574,4,Male,64,3,4,Research Scientist,3,Married,4087,25175,5,Y,No,12,3,0,82,2,11,4,3,8,3,2,4
33,No,Travel_Rarely,184,Research & Development,9,5,Life Sciences,3,1432,3,Female,94,5,2,Research Director,3,Single,16420,8848,1,Y,No,11,5,4,82,0,7,5,3,3,1,0,0
60,No,Travel_Rarely,1180,Sales,18,4,Marketing,0,732,3,Male,85,5,2,Sales Executive,2,Single,5404,11926,10,Y,No,12,4,6,78,0,12,3,2,1,0,1,1
30,No,Travel_Rarely,1474,Research & Development,17,1,Medical,1,411,4,Male,67,3,1,Healthcare Representative,0,Single,5663,4822,1,Y,No,17,2,3,80,0,7,0,1,10,1,0,5
32,No,Travel_Rarely,601,Sales,8,7,Marketing,1,1447,2,Male,97,5,1,Sales Executive,4,Married,9203,23342,5,Y,No,14,2,4,80,3,9,2,1,6,5,0,4
34,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0
38,No,Travel_Rarely,312,Research & Development,7,1,Life Sciences,3,1658,0,Male,78,1,2,Laboratory Technician,1,Single,2015,10950,0,Y,No,13,1,1,80,2,15,6,5,5,4,0,4
29,No,Travel_Rarely,858,Research & Development,10,1,Other,3,1096,5,Female,58,4,4,Research Scientist,1,Single,3660,7911,3,Y,No,14,2,3,80,0,11,4,5,7,6,2,9
33,No,Travel_Rarely,924,Research & Development,2,3,Medical,1,39,3,Male,78,3,1,Laboratory Technician,4,Single,2496,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0
23,No,Travel_Rarely,1307,Research & Development,25,0,Life Sciences,2,465,3,Male,85,3,1,Research Scientist,5,Divorced,2904,16091,0,Y,No,13,3,5,79,3,6,1,1,2,1,2,2
31,No,Travel_Frequently,1301,Research & Development,8,3,Life Sciences,0,1970,2,Male,37,3,4,Healthcare Representative,5,Divorced,5970,18079,2,Y,No,22,2,4,79,4,8,1,4,11,8,3,8
30,No,Travel_Frequently,1004,Research & Development,3,3,Life Sciences,2,6,4,Male,79,2,2,Laboratory Technician,5,Single,3070,11864,0,Y,No,13,4,1,79,2,9,1,0,6,8,3,7
27,Yes,Travel_Rarely,123,Sales,28,3,Marketing,1,283,4,Female,34,2,3,Sales Executive,5,Married,7639,24524,3,Y,No,22,2,3,80,1,11,2,0,11,5,0,10
34,No,Travel_Rarely,1157,Sales,0,5,Life Sciences,3,1555,2,Male,70,1,2,Sales Representative,5,Single,2646,16999,4,Y,Yes,23,5,4,80,0,7,2,4,5,4,3,0
40,No,Travel_Rarely,1261,Research & Development,3,2,Life Sciences,0,269,2,Male,90,3,3,Manufacturing Director,3,Married,6551,7259,7,Y,No,14,2,4,80,1,14,1,3,2,2,0,0
35,No,Travel_Rarely,1174,Sales,1,4,Marketing,1,1426,0,Female,101,5,0,Sales Executive,1,Single,9278,20761,3,Y,Yes,18,3,5,78,1,17,4,2,6,6,0,1
37,No,Travel_Frequently,146,Research & Development,3,2,Medical,0,1675,3,Female,40,3,1,Laboratory Technician,0,Single,2442,23824,3,Y,No,21,3,4,78,1,4,4,4,2,2,2,1
24,No,Travel_Rarely,1205,Research & Development,18,2,Medical,1,1007,6,Female,41,4,0,Manufacturing Director,2,Divorced,4375,24115,0,Y,No,14,5,2,78,4,4,5,5,3,2,2,4
40,No,Travel_Frequently,1017,Sales,3,3,Marketing,3,1347,3,Female,66,3,2,Sales Executive,2,Divorced,4104,4298,0,Y,No,17,5,6,81,1,8,0,4,9,2,2,6
37,Yes,Travel_Rarely,662,Research & Development,16,4,Other,1,1051,2,Male,83,3,4,Laboratory Technician,4,Divorced,4834,7859,8,Y,No,16,3,4,81,0,8,1,3,0,0,0,0
33,No,Travel_Frequently,703,Research & Development,17,2,Life Sciences,1,837,5,Female,102,0,1,Research Scientist,5,Single,2554,8306,1,Y,No,18,3,4,79,0,5,4,4,7,1,2,5
47,No,Travel_Frequently,115,Research & Development,22,5,Medical,0,1898,5,Female,59,1,5,Manager,2,Divorced,17176,2438,2,Y,No,10,5,3,80,2,26,3,5,20,17,6,6
41,No,Travel_Rarely,622,Research & Development,4,4,Life Sciences,2,657,2,Female,83,4,3,Healthcare Representative,6,Married,4091,5717,0,Y,No,13,2,4,79,0,8,3,1,8,0,4,4
33,No,Travel_Rarely,1298,Research & Development,6,2,Technical Degree,2,464,2,Male,63,5,2,Manufacturing Director,1,Single,8097,18265,0,Y,No,14,1,3,82,0,19,4,1,15,6,0,12
38,Yes,Travel_Rarely,1375,Research & Development,0,3,Other,1,3,2,Male,93,4,2,Laboratory Technician,3,Single,2088,2397,6,Y,Yes,16,2,0,81,2,8,1,5,2,2,0,2
31,No,Travel_Rarely,690,Research & Development,6,3,Technical Degree,3,425,3,Male,88,3,3,Research Scientist,5,Married,4823,10075,1,Y,Yes,12,5,1,82,3,5,6,4,4,2,2,1
44,No,Travel_Rarely,1269,Sales,5,1,Life Sciences,1,240,5,Female,29,1,2,Sales Executive,1,Divorced,5007,6319,2,Y,Yes,13,4,3,79,2,11,2,3,4,5,1,1
42,No,Non-Travel,926,Research & Development,21,2,Medical,1,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
32,No,Travel_Rarely,1241,Sales,12,6,Medical,2,1949,2,Male,38,3,2,Sales Executive,5,Divorced,8630,22912,0,Y,No,17,4,1,79,0,10,3,2,9,9,0,0
29,Yes,Travel_Rarely,358,Human Resources,18,4,Human Resources,0,1840,2,Male,91,4,2,Human Resources,0,Married,2958,21497,0,Y,No,15,2,5,78,0,0,3,3,0,2,0,0
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0
36,No,Travel_Rarely,256,Research & Development,2,1,Life Sciences,0,648,4,Male,85,4,0,Research Scientist,5,Married,3621,22796,1,Y,Yes,11,3,6,81,1,4,4,3,6,4,3,2
49,Yes,Travel_Rarely,1321,Research & Development,2,4,Life Sciences,3,1081,1,Male,36,5,0,Research Scientist,3,Married,2461,10334,9,Y,Yes,12,4,5,79,3,18,0,3,12,1,2,5
37,No,Travel_Rarely,1190,Sales,3,5,Life Sciences,0,152,1,Male,85,4,2,Sales Executive,6,Single,7428,14508,3,Y,No,12,2,1,81,0,10,3,2,5,4,0,1
35,No,Travel_Rarely,119,Research & Development,4,3,Medical,0,806,5,Female,85,3,3,Research Scientist,0,Single,4379,7531,0,Y,No,9,1,2,82,0,5,1,4,6,7,2,4
25,No,Travel_Frequently,496,Research & Development,10,2,Medical,2,391,2,Male,62,5,0,Healthcare Representative,2,Married,4740,22724,2,Y,Yes,11,4,2,80,0,5,4,4,5,1,2,3
36,No,Non-Travel,1227,Research & Development,2,6,Life Sciences,2,773,4,Female,61,2,2,Healthcare Representative,1,Divorced,5091,4762,1,Y,No,12,4,0,78,2,17,2,6,1,0,0,0
53,Yes,Travel_Rarely,436,Sales,4,2,Medical,2,843,1,Male,38,1,4,Sales Executive,4,Single,5159,21519,6,Y,No,17,1,1,79,0,12,5,0,10,6,7,1
34,No,Non-Travel,723,Sales,19,2,Life Sciences,0,993,6,Male,38,3,3,Manager,3,Single,17446,20487,2,Y,No,11,1,2,80,0,8,1,4,12,7,6,0
31,Yes,Travel_Rarely,359,Human Resources,16,5,Human Resources,0,1843,3,Male,89,6,2,Human Resources,3,Married,2955,21497,0,Y,No,15,4,2,79,0,4,2,4,0,2,0,0
40,No,Travel_Frequently,718,Research & Development,14,2,Medical,3,831,0,Male,52,4,0,Laboratory Technician,2,Single,5095,11984,7,Y,No,16,4,4,79,1,10,7,4,1,0,0,0
49,Yes,Travel_Rarely,624,Research & Development,0,1,Life Sciences,3,63,0,Male,98,0,1,Laboratory Technician,4,Single,5381,19292,11,Y,Yes,13,4,5,78,0,23,1,1,3,1,1,0
29,Yes,Travel_Rarely,1404,Research & Development,17,4,Technical Degree,0,1961,3,Male,30,0,3,Laboratory Technician,4,Divorced,2368,18778,6,Y,No,13,4,3,78,1,8,1,3,2,1,2,3
32,No,Travel_Rarely,1016,Research & Development,3,2,Medical,0,440,0,Female,74,3,1,Research Scientist,3,Single,5054,10556,8,Y,No,14,3,5,78,0,8,0,1,6,5,1,5
32,Yes,Travel_Frequently,449,Sales,12,6,Life Sciences,3,650,0,Male,73,3,0,Sales Representative,3,Married,2034,14470,0,Y,No,20,2,5,82,1,2,1,3,3,1,0,0
32,No,Travel_Rarely,827,Research & Development,0,2,Life Sciences,2,136,4,Male,70,5,3,Research Scientist,2,Single,2958,15179,3,Y,No,14,2,2,79,2,0,0,3,1,0,2,1
52,No,Travel_Rarely,1469,Research & Development,6,5,Life Sciences,0,297,2,Male,83,3,2,Research Director,2,Married,12488,15734,3,Y,No,15,2,6,79,2,16,5,2,9,9,4,8
56,No,Travel_Rarely,111,Sales,1,2,Life Sciences,3,107,3,Male,70,3,3,Sales Executive,4,Married,10240,18093,1,Y,No,13,4,3,81,1,25,2,4,0,0,0,0
39,No,Non-Travel,508,Research & Development,3,4,Other,3,615,1,Female,60,0,0,Healthcare Representative,5,Single,6811,2111,2,Y,Yes,15,2,1,78,0,8,2,1,8,7,0,6
24,No,Travel_Rarely,649,Research & Development,9,0,Medical,0,760,0,Male,38,2,3,Laboratory Technician,3,Married,2502,4346,0,Y,No,15,4,4,80,2,6,1,2,6,3,0,1
28,Yes,Travel_Rarely,136,Research & Development,22,1,Life Sciences,2,1003,0,Female,49,1,0,Research Scientist,1,Married,2133,11540,5,Y,Yes,9,2,1,80,0,5,4,1,4,2,2,0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
